param_hash,entry,regime,sl_atr,tp_atr,risk_pct,trailing,passed_synthetic,expectancy,win_rate,profit_factor,sharpe_ratio,total_trades
a28839d7ce4eb8102746b0783252ae7d,cci_reversion,hurst_trending,2.5,1.5,0.05,False,False,0,0,0,0,0
4a2a6ada678ad8283fe8e76eb8ffaf4a,cci_reversion,hurst_mean_reverting,3.0,1.5,0.03,False,False,0,0,0,0,0
433736dcff809ff02d0af39f3a9a786a,cci_reversion,hurst_mean_reverting,1.5,4.0,0.02,True,False,0,0,0,0,0
195af010e7e00713da7fcb443ad19b12,cci_reversion,chop_trending,1.5,3.0,0.01,False,False,0,0,0,0,0
c5659a839b4c5b0f456023acf2583f22,cci_reversion,none,3.0,5.0,0.03,True,False,0,0,0,0,0
4fdf1f64d4c6f1bb7a294e1fd906ac93,cci_reversion,chop_trending,3.0,5.0,0.02,True,False,0,0,0,0,0
ac4548d8dd32bcfda278da8828e2eef3,cci_reversion,chop_choppy,1.5,1.5,0.03,True,False,0,0,0,0,0
eb27dd52f986875dd7c0320ccd780c99,cci_reversion,chop_choppy,3.0,4.0,0.02,False,False,0,0,0,0,0
613d0ee49f119503be9be1d2895c31d4,cci_reversion,hurst_trending,1.0,6.0,0.02,False,False,0,0,0,0,0
3fcdf44907372bb18e6f5cb51458682b,cci_reversion,none,3.0,4.0,0.01,False,False,0,0,0,0,0
a884bd8675096c3a4453281155c64042,cci_reversion,none,4.0,5.0,0.03,False,False,0,0,0,0,0
e857935aa85035491d6ce13be2dc529f,cci_reversion,none,1.0,1.5,0.03,False,False,0,0,0,0,0
11340a770a555f625bdc0e04e515e9f5,cci_reversion,hurst_trending,4.0,6.0,0.05,True,False,0,0,0,0,0
a6776bd09cf1984698fa9691887dba1a,cci_reversion,hurst_trending,4.0,2.0,0.02,True,False,0,0,0,0,0
7240419a93cafa7b49b73a6c7967a0bd,cci_reversion,chop_trending,2.5,1.5,0.04,False,False,0,0,0,0,0
f2f568038aba241375640728dc6d50b5,cci_reversion,hurst_trending,1.5,4.0,0.03,False,False,0,0,0,0,0
76f264f412da54d8c98ca96d1f53f8a5,cci_reversion,adx_strong,1.5,6.0,0.04,False,False,0,0,0,0,0
bb93860bbf7d2f133a244fcfd46795dd,cci_reversion,adx_strong,2.5,4.0,0.05,True,False,0,0,0,0,0
78a2673d87ade7d435970e63c3a0f37a,cci_reversion,adx_strong,2.0,5.0,0.02,True,False,0,0,0,0,0
88fe6ca9c6db42f544d9027564b310a8,cci_reversion,hurst_mean_reverting,3.0,2.0,0.05,False,False,0,0,0,0,0
96226433de259a55db2ec5e6a689bb50,cci_reversion,adx_strong,2.5,3.0,0.03,True,False,0,0,0,0,0
af3e5fbdabfa28e792c97e51f1b34de8,cci_reversion,none,3.0,3.0,0.01,True,False,0,0,0,0,0
7ffd8dd880397ccfdd235f2cefe6a558,cci_reversion,chop_choppy,4.0,4.0,0.02,True,False,0,0,0,0,0
ce7ae0c1bd81995a20850dee2960fa96,cci_reversion,none,1.0,4.0,0.03,True,False,0,0,0,0,0
d825b1cae8415bae07e41db6bf1d4521,cci_reversion,hurst_mean_reverting,2.0,1.5,0.05,True,False,0,0,0,0,0
6c9fa8947138e971c9f65e03f9d06344,cci_reversion,chop_choppy,1.0,4.0,0.01,False,False,0,0,0,0,0
9a5f31437809a0db5713272352723bb5,cci_reversion,chop_choppy,2.5,6.0,0.03,False,False,0,0,0,0,0
8653b3aae52269fa57dbc62db7ff70eb,cci_reversion,hurst_mean_reverting,2.0,1.5,0.03,True,False,0,0,0,0,0
bf8a4e4130ad4fb762cc666f613566b5,cci_reversion,none,2.0,5.0,0.02,True,False,0,0,0,0,0
99fd4b329cd3b5484c998eedfa18b88a,cci_reversion,hurst_trending,2.0,2.0,0.01,False,False,0,0,0,0,0
d77c3994d3bd72ed9787d4d7caa2c035,cci_reversion,hurst_mean_reverting,1.5,5.0,0.03,True,False,0,0,0,0,0
66dbc237545754be6f545a4cac90c90a,cci_reversion,adx_strong,2.5,1.5,0.05,False,False,0,0,0,0,0
ecea9e003b8e86bf44dc94fd27867925,cci_reversion,hurst_trending,1.5,5.0,0.03,False,False,0,0,0,0,0
25a3371bd631c1035e20add2589884d9,cci_reversion,adx_strong,2.5,1.5,0.02,False,False,0,0,0,0,0
59e07641937824ff29052bdcd6f40638,cci_reversion,hurst_trending,2.0,1.5,0.02,True,False,0,0,0,0,0
1bc8bf3fa897512c2b57fab1d8ff0f16,cci_reversion,hurst_trending,1.0,4.0,0.02,False,False,0,0,0,0,0
28b795e74f0d57c3e31ef16b179fc5f9,cci_reversion,none,4.0,2.0,0.04,False,False,0,0,0,0,0
5af84546e13689e3ed8bd573b1957922,cci_reversion,none,1.5,4.0,0.05,True,False,0,0,0,0,0
4e36e0d2f6d11fa16ebc50eee55803f9,cci_reversion,chop_choppy,1.5,3.0,0.03,False,False,0,0,0,0,0
13e0f39115555c5a7718423ca2302466,cci_reversion,adx_strong,4.0,6.0,0.01,False,False,0,0,0,0,0
f303c8735d0c781976b7809ff76d88d3,cci_reversion,chop_choppy,2.5,3.0,0.02,True,False,0,0,0,0,0
d7f587a6f172e243a43459b1a28acfd7,cci_reversion,chop_trending,2.0,2.0,0.01,True,False,0,0,0,0,0
a16cc58b8e9f5500a4474faf810be948,cci_reversion,hurst_mean_reverting,2.0,1.5,0.03,False,False,0,0,0,0,0
b7dc55fdeb64ef2970247414023469fd,cci_reversion,chop_trending,1.0,4.0,0.03,True,False,0,0,0,0,0
c1796e0bd8e3720cd8b4f7a6f427736d,cci_reversion,chop_choppy,3.0,6.0,0.03,True,False,0,0,0,0,0
7460383954e4876288893c4dbd0a6f35,cci_reversion,chop_trending,2.5,6.0,0.01,True,False,0,0,0,0,0
1e024dfcb8fc275fc72c922295794d2e,cci_reversion,chop_choppy,2.5,1.5,0.05,True,False,0,0,0,0,0
1d0abe06f718356e853944958689407e,cci_reversion,adx_strong,3.0,5.0,0.02,False,False,0,0,0,0,0
5ebc90b6c7bcc3c5bef33f66233ff719,cci_reversion,none,1.0,5.0,0.01,True,False,0,0,0,0,0
f3d96fad7effb94842cad4fab8b9aa5b,cci_reversion,chop_trending,2.5,6.0,0.05,True,False,0,0,0,0,0
bfcdcfa32ab5b1664e5ef2a39e899faf,cci_reversion,chop_choppy,2.5,2.0,0.01,False,False,0,0,0,0,0
793e1cc8ccb5b0c1fe474d6d4c6991de,cci_reversion,chop_choppy,3.0,6.0,0.04,False,False,0,0,0,0,0
2278227d1a65070925312e2af5d88a02,cci_reversion,adx_strong,3.0,3.0,0.02,True,False,0,0,0,0,0
f8e035832217277ed84901d0bd6d8e79,cci_reversion,adx_strong,2.0,3.0,0.03,False,False,0,0,0,0,0
1a45909926622d29748d7af5f761c11f,cci_reversion,hurst_trending,1.0,5.0,0.02,False,False,0,0,0,0,0
987db0f27a332aaadd14a1a66b6eec9f,cci_reversion,adx_strong,4.0,4.0,0.04,False,False,0,0,0,0,0
ae409b19727d98a8fadfc539ad073584,cci_reversion,adx_strong,4.0,5.0,0.03,False,False,0,0,0,0,0
628d8ce588af83d735e644c85e0c37a4,cci_reversion,adx_strong,3.0,5.0,0.02,True,False,0,0,0,0,0
03757c33e27d5b349c1c3b8e980c21a4,cci_reversion,adx_strong,2.5,1.5,0.04,False,False,0,0,0,0,0
a0e22cf3c8c2801bc7c38ce137c12f95,cci_reversion,adx_strong,1.5,4.0,0.03,False,False,0,0,0,0,0
122ccdbce5f5a273e036e959b28edf41,cci_reversion,hurst_mean_reverting,3.0,3.0,0.05,False,False,0,0,0,0,0
b6fd6b9be6e8d1e075b8d7e2164288cf,cci_reversion,adx_strong,2.5,5.0,0.04,False,False,0,0,0,0,0
52ad9956bc75d44544ce7be2c65febf1,cci_reversion,none,1.5,6.0,0.02,False,False,0,0,0,0,0
737f6530490b494ddfbb684b137dc315,cci_reversion,adx_strong,2.5,4.0,0.03,False,False,0,0,0,0,0
06989f7bb7726e0e4580cd6a0986a72c,cci_reversion,hurst_trending,2.0,4.0,0.02,True,False,0,0,0,0,0
86bef76f334cdd292f7e4226f3c76426,cci_reversion,hurst_mean_reverting,3.0,1.5,0.04,False,False,0,0,0,0,0
3263328824f52293b59c8dec0fe9eb01,cci_reversion,chop_trending,2.5,3.0,0.03,True,False,0,0,0,0,0
ffb88f41764288b1c73d7b2a7d28be19,cci_reversion,adx_strong,3.0,5.0,0.01,True,False,0,0,0,0,0
b43e80eec72456769a6d2b7de18415d6,cci_reversion,adx_strong,4.0,4.0,0.02,False,False,0,0,0,0,0
619c4ab3a6888e3cd7089fc7b0a3f462,cci_reversion,adx_strong,2.0,3.0,0.01,True,False,0,0,0,0,0
022ff2b5ef96a92806f3950f95c0c90b,cci_reversion,hurst_mean_reverting,4.0,3.0,0.02,False,False,0,0,0,0,0
6874ec095d1c810ffedf17674a7aaba9,cci_reversion,none,2.0,2.0,0.03,False,False,0,0,0,0,0
47e21e27daa584094f98a7e71ce7287c,cci_reversion,chop_trending,2.0,4.0,0.05,False,False,0,0,0,0,0
450b72618cb15ed6012b69f4451a026a,cci_reversion,adx_strong,1.0,5.0,0.01,False,False,0,0,0,0,0
f060a8a1d6a81eed569241b50eb49239,cci_reversion,none,4.0,1.5,0.04,True,False,0,0,0,0,0
8cf403061a3ab8a1577e15f9ef7972b6,cci_reversion,none,1.0,3.0,0.03,False,False,0,0,0,0,0
2b0d2cbe3dc7718603ee6334a92f45de,cci_reversion,hurst_mean_reverting,4.0,4.0,0.04,False,False,0,0,0,0,0
73d0ccc152dc2390fc70ca64d97e0aea,cci_reversion,hurst_mean_reverting,2.0,6.0,0.04,True,False,0,0,0,0,0
91c0ad1a2f73d5d278bb713ba20b5801,cci_reversion,none,1.0,2.0,0.04,True,False,0,0,0,0,0
b779852cb92524b8d50b5176f0000e54,cci_reversion,adx_strong,1.0,6.0,0.01,True,False,0,0,0,0,0
c3d9673029c8b569ae379f931f2c7e8d,cci_reversion,hurst_mean_reverting,3.0,2.0,0.04,True,False,0,0,0,0,0
92a12feea15d98a6bd6be059ad9b4b8e,cci_reversion,hurst_trending,3.0,1.5,0.05,False,False,0,0,0,0,0
363a75a4c8cf24327c3833fcacdc1554,cci_reversion,chop_trending,3.0,4.0,0.04,True,False,0,0,0,0,0
b6fb68b6ad7d6fcbee6c95f56ff8ee38,cci_reversion,adx_strong,1.0,5.0,0.05,False,False,0,0,0,0,0
f21ed49838162f118768ebb630656ba4,cci_reversion,hurst_trending,4.0,2.0,0.03,False,False,0,0,0,0,0
13175ee8de31250bf476412a455c8ef6,cci_reversion,hurst_mean_reverting,1.0,2.0,0.04,True,False,0,0,0,0,0
94b38c8239eb03c1c0338ff383131637,cci_reversion,hurst_trending,2.5,6.0,0.04,True,False,0,0,0,0,0
850c6c4ca61dc5f4438f1b9b29ec391b,cci_reversion,hurst_mean_reverting,2.0,1.5,0.04,False,False,0,0,0,0,0
ce1a1969b2e0a4d68441378e4eaa542f,cci_reversion,hurst_trending,2.5,6.0,0.02,False,False,0,0,0,0,0
efa67a26ca6629985fa57e53e495c710,cci_reversion,adx_strong,2.5,2.0,0.01,True,False,0,0,0,0,0
5e163cd52aef156a2717fe472d6d0650,cci_reversion,hurst_trending,4.0,4.0,0.04,True,False,0,0,0,0,0
64ee8921a7a55de15031cce5a2d24ac6,cci_reversion,none,2.5,6.0,0.02,True,False,0,0,0,0,0
7b0eb91d4809a37182196608c62195ac,cci_reversion,chop_trending,1.0,4.0,0.01,False,False,0,0,0,0,0
67450268984fc86590a53cb16a89f7d0,cci_reversion,hurst_trending,2.5,4.0,0.04,False,False,0,0,0,0,0
c7d2917d839161e54c0c058292efdc2f,cci_reversion,none,1.0,6.0,0.01,False,False,0,0,0,0,0
bd1e9234bdc7c3342b2a3d0475c87cc4,cci_reversion,hurst_trending,4.0,4.0,0.02,False,False,0,0,0,0,0
9da1dfe89c86e628d95bbc5e8be215cc,cci_reversion,hurst_trending,1.5,4.0,0.04,False,False,0,0,0,0,0
48b4b44a5f34f696eb345d5c50c4feb3,cci_reversion,chop_trending,1.5,1.5,0.01,False,False,0,0,0,0,0
1fa72929065e8c6ce7fba4dd97fec32a,cci_reversion,hurst_trending,3.0,5.0,0.03,True,False,0,0,0,0,0
f393ec44baef6609112224d37f9d9752,cci_reversion,adx_strong,3.0,1.5,0.04,True,False,0,0,0,0,0
6740295df543097eadfd256cd1edeaf0,cci_reversion,chop_choppy,1.5,2.0,0.02,False,False,0,0,0,0,0
afc5d348938b3cec6f0ee3625e13d7e3,cci_reversion,none,4.0,3.0,0.01,True,False,0,0,0,0,0
1a5c28a85db9793fccf725a98a14a4cb,cci_reversion,hurst_trending,4.0,6.0,0.04,False,False,0,0,0,0,0
2d8fdcc26b6aacf9391d505e362839fa,cci_reversion,hurst_mean_reverting,4.0,1.5,0.05,False,False,0,0,0,0,0
fe8541c30adf1ab714766b4af161cf12,cci_reversion,hurst_trending,1.5,4.0,0.03,True,False,0,0,0,0,0
86e129cdd0f4a898e39ddb4a3e7163e8,cci_reversion,hurst_trending,3.0,5.0,0.02,True,False,0,0,0,0,0
b6338c1f0a17f915da1bcf506b9a1ea9,cci_reversion,hurst_trending,2.0,4.0,0.05,False,False,0,0,0,0,0
05cceba5fa38cad5b9c9a1465a60f271,cci_reversion,chop_choppy,2.0,6.0,0.01,False,False,0,0,0,0,0
95b6fd4c18b60125db70dbb2a89eec81,cci_reversion,none,4.0,2.0,0.05,True,False,0,0,0,0,0
deed342b35391e6fb572c1094acded9d,cci_reversion,hurst_mean_reverting,1.0,3.0,0.05,True,False,0,0,0,0,0
86705fc034f02f1e3aa47eaab3b4e83e,cci_reversion,adx_strong,2.5,6.0,0.03,True,False,0,0,0,0,0
166a107d866bf877ee3968f5e2678e54,cci_reversion,adx_strong,2.0,3.0,0.05,False,False,0,0,0,0,0
816c1252aa591b027a153a33eff344d4,cci_reversion,none,1.5,6.0,0.05,False,False,0,0,0,0,0
2e0d572ca3366b567eb8951f054eb623,cci_reversion,hurst_mean_reverting,1.5,2.0,0.02,True,False,0,0,0,0,0
dfac656337b56dce79015ff5344444c0,cci_reversion,chop_choppy,1.0,3.0,0.05,True,False,0,0,0,0,0
4b84b2b4851f9af1e347e30dac656836,cci_reversion,hurst_mean_reverting,2.0,6.0,0.01,False,False,0,0,0,0,0
8048b3acdaa84db2f9295f7f88f1a737,cci_reversion,hurst_mean_reverting,1.5,2.0,0.01,False,False,0,0,0,0,0
03407819a2bb72adb0031ce630f883a7,cci_reversion,hurst_trending,1.0,3.0,0.02,True,False,0,0,0,0,0
6ebf460170285828f38eddc0f150f13c,cci_reversion,hurst_mean_reverting,1.0,1.5,0.03,True,False,0,0,0,0,0
08979a2418c5a7d7187db16a585c0309,cci_reversion,chop_choppy,4.0,2.0,0.04,True,False,0,0,0,0,0
de744eaf37681256928b20e031ed0817,cci_reversion,hurst_trending,3.0,4.0,0.02,True,False,0,0,0,0,0
d8b7313e20f73b470bc59b10ad93100b,cci_reversion,hurst_trending,2.5,5.0,0.02,False,False,0,0,0,0,0
45924661c3f0479f8f359074317196f1,cci_reversion,chop_choppy,3.0,1.5,0.03,False,False,0,0,0,0,0
c557b87d8006a8d088058210ac55af25,cci_reversion,adx_strong,4.0,4.0,0.01,False,False,0,0,0,0,0
6ab32c2cb9b711a1ad873bbec227c946,cci_reversion,none,1.5,5.0,0.01,False,False,0,0,0,0,0
b5d373433131c9121ac2f7fea59e65be,cci_reversion,chop_trending,4.0,4.0,0.04,True,False,0,0,0,0,0
a16ee18ce18dc421bc78b5421751a29a,cci_reversion,adx_strong,4.0,4.0,0.03,False,False,0,0,0,0,0
87f7d0a818b5c993b08808cf786a3799,cci_reversion,hurst_mean_reverting,4.0,4.0,0.02,False,False,0,0,0,0,0
e9c2a91aec7efb598d8e8a6513d6f3ab,cci_reversion,hurst_mean_reverting,2.5,1.5,0.02,False,False,0,0,0,0,0
6dc34080314ae3b565818b67a91e6916,cci_reversion,chop_trending,2.5,5.0,0.05,True,False,0,0,0,0,0
2161a5be9cbdc12554812c6d36a630df,cci_reversion,hurst_trending,1.5,2.0,0.04,False,False,0,0,0,0,0
bac432e328cdba3faab2aa02e0a490a0,cci_reversion,hurst_mean_reverting,1.5,6.0,0.05,False,False,0,0,0,0,0
754cb31adceefb897204b1a7fc673db1,cci_reversion,hurst_mean_reverting,2.5,4.0,0.02,False,False,0,0,0,0,0
34297a519dd12e90baa160304eeadbdb,cci_reversion,chop_choppy,2.5,4.0,0.01,False,False,0,0,0,0,0
6d1daf120ce7d9438cffc9c312a5f02d,cci_reversion,chop_trending,2.5,1.5,0.05,False,False,0,0,0,0,0
b53ec06668dc4a1c40cb999b4f82baff,cci_reversion,chop_trending,2.0,4.0,0.04,False,False,0,0,0,0,0
4a1a914d5afea44dae3d198f84fecf68,cci_reversion,hurst_trending,1.5,4.0,0.05,False,False,0,0,0,0,0
383a2d44e1a281fceb669aeb656ca4dd,cci_reversion,none,2.5,3.0,0.03,True,False,0,0,0,0,0
d8dcbf5d237f69ff58c7da85a620215e,cci_reversion,hurst_trending,1.5,2.0,0.05,True,False,0,0,0,0,0
3b2ef591fa6ef5b4b21367b57e205c61,cci_reversion,chop_trending,2.5,1.5,0.02,True,False,0,0,0,0,0
61ad45fbe7b0be54845a675396d1cb80,cci_reversion,hurst_trending,2.5,5.0,0.01,True,False,0,0,0,0,0
70036564ebf9c81510d82ae0e7939b5d,cci_reversion,chop_choppy,1.5,1.5,0.02,False,False,0,0,0,0,0
4a434942b738344f497f53aaa63f6ce8,cci_reversion,chop_choppy,1.0,3.0,0.01,False,False,0,0,0,0,0
36cf4c7f38896e295f3543c90c1d8099,cci_reversion,adx_strong,1.5,2.0,0.01,False,False,0,0,0,0,0
c70f697fe6c6c18319d4001fed60a437,cci_reversion,chop_choppy,3.0,4.0,0.03,False,False,0,0,0,0,0
0713c4ac7e92508092f4145cb8558310,cci_reversion,adx_strong,1.0,3.0,0.02,False,False,0,0,0,0,0
ed5c83b4c95aaa72ab379e6934067a1f,cci_reversion,adx_strong,2.5,2.0,0.04,False,False,0,0,0,0,0
c75d0d3e663bdf556c4624889043603f,cci_reversion,hurst_trending,4.0,6.0,0.05,True,False,0,0,0,0,0
795394829630a4da9d1965a24d5d50c9,cci_reversion,chop_choppy,3.0,1.5,0.02,False,False,0,0,0,0,0
77e5ac3e496153cd8a5fdb20c07d26cd,cci_reversion,hurst_trending,2.0,1.5,0.03,True,False,0,0,0,0,0
b30a22193da91f4a5b12beb584451efc,cci_reversion,hurst_trending,1.5,5.0,0.05,True,False,0,0,0,0,0
055adc84dd9548b0fc697820ded10317,cci_reversion,chop_trending,2.5,3.0,0.03,False,False,0,0,0,0,0
ffa29a15c11eb0641f7c241293c61434,cci_reversion,none,3.0,1.5,0.02,False,False,0,0,0,0,0
2af37707eaae233ef010786641dfdefb,cci_reversion,chop_choppy,1.5,3.0,0.03,False,False,0,0,0,0,0
8394ff26356d75394b09c11338c953a8,cci_reversion,chop_trending,4.0,5.0,0.01,False,False,0,0,0,0,0
a4dfce31f7d10c58e367e420ce9ac3bf,cci_reversion,chop_choppy,2.0,3.0,0.01,True,False,0,0,0,0,0
45d60d6ed439e72f80081d12c6288df6,cci_reversion,adx_strong,2.0,3.0,0.04,True,False,0,0,0,0,0
bd1ead6649fe91df8997913fb56c74a0,cci_reversion,chop_trending,2.5,1.5,0.01,True,False,0,0,0,0,0
47eabeedc08b76b247ba3e95fd2077a2,cci_reversion,chop_trending,1.0,3.0,0.03,True,False,0,0,0,0,0
f56b615c42093181605723357cb2ba83,cci_reversion,chop_trending,1.0,1.5,0.03,True,False,0,0,0,0,0
599e0fcd2d5674fb20bd39cfeb2bc08e,cci_reversion,hurst_mean_reverting,4.0,2.0,0.05,True,False,0,0,0,0,0
8e1f496f400cfd48bd1945d5fb60a12e,cci_reversion,hurst_mean_reverting,4.0,4.0,0.03,False,False,0,0,0,0,0
be78b6bb70ed7f3306cb62b911c30ce4,cci_reversion,hurst_mean_reverting,1.5,1.5,0.01,True,False,0,0,0,0,0
6c233cce42611ab26ec0618bb554ae0c,cci_reversion,chop_choppy,2.5,4.0,0.02,False,False,0,0,0,0,0
b116382ee4935736876d3447df6573f2,cci_reversion,none,3.0,5.0,0.01,True,False,0,0,0,0,0
a94d710c51ec3bf1368eab165802663e,cci_reversion,chop_trending,3.0,3.0,0.01,False,False,0,0,0,0,0
4af47a9eb9c2931db384e2f6c705386e,cci_reversion,hurst_trending,2.5,3.0,0.04,True,False,0,0,0,0,0
fbf456a109fce5e5708b89d17807c56d,cci_reversion,chop_choppy,2.5,6.0,0.05,False,False,0,0,0,0,0
d35fb9530570eda47eb7339c0dedc281,cci_reversion,chop_trending,1.5,5.0,0.01,True,False,0,0,0,0,0
5d29cbe6008b2232b0d89481a954daec,cci_reversion,chop_trending,1.0,5.0,0.05,True,False,0,0,0,0,0
fc82ca706c22c9f8da98887b56e62e71,stoch_cross,hurst_trending,4.0,6.0,0.05,True,False,0,0,0,0,0
cd9fd1db47628f98a4d7ef6849689fa3,stoch_cross,chop_trending,1.0,3.0,0.04,False,False,0,0,0,0,0
c43f4a5e9520fcc5db34f839ce12e2e1,cci_reversion,none,2.0,4.0,0.04,True,False,0,0,0,0,0
9ef43814e0f4b3f3adc789d52708aecb,stoch_cross,adx_strong,1.0,4.0,0.05,False,False,0,0,0,0,0
efc6d79208206ca96ddf5db4df697b9f,stoch_cross,none,1.0,5.0,0.04,False,False,0,0,0,0,0
b79d18cde12b1d4b4ae588fae65fbbdb,stoch_cross,hurst_trending,2.0,6.0,0.02,False,False,0,0,0,0,0
2420436bf626133225b2c3b6bef084ed,stoch_cross,hurst_mean_reverting,3.0,2.0,0.05,False,False,0,0,0,0,0
24901c116a6cacf785719100d5a0d683,stoch_cross,hurst_mean_reverting,3.0,1.5,0.03,False,False,0,0,0,0,0
cdbe3f216ecb0a16e010aaa0abf4640d,stoch_cross,chop_trending,2.5,2.0,0.01,True,False,0,0,0,0,0
5ab007b35605cb6f69f0491587b3781e,stoch_cross,chop_trending,4.0,4.0,0.05,True,False,0,0,0,0,0
f409f0b63460dd5c106894dc9eb59522,stoch_cross,adx_strong,4.0,2.0,0.05,True,False,0,0,0,0,0
e8f0c440ea42052eee96c72b8d666d97,stoch_cross,adx_strong,2.5,4.0,0.04,False,False,0,0,0,0,0
708089642c1278bd3f18abfadfb93032,stoch_cross,chop_choppy,2.5,5.0,0.01,False,False,0,0,0,0,0
dc2ff833b14a176e3f72c73e9e88acf3,stoch_cross,adx_strong,1.0,6.0,0.04,True,False,0,0,0,0,0
377e1e8a1e89dbe16fbc88b8aa77e37e,stoch_cross,adx_strong,1.5,1.5,0.03,False,False,0,0,0,0,0
359bef299c98a62a33ed6245057d50a1,stoch_cross,adx_strong,2.5,3.0,0.02,False,False,0,0,0,0,0
dd529125898bc706f7f1a90d501e88d2,stoch_cross,chop_choppy,2.5,5.0,0.05,True,False,0,0,0,0,0
6dafd1449d257c7897ccea367d1ba31b,stoch_cross,chop_trending,2.5,1.5,0.04,False,False,0,0,0,0,0
26f0ecfc7a6788993196a774fb361ef0,stoch_cross,hurst_mean_reverting,1.0,4.0,0.04,False,False,0,0,0,0,0
78c183773fad8831fa812cd8bf384741,stoch_cross,adx_strong,1.5,2.0,0.04,True,False,0,0,0,0,0
20f13e1284284a0597a5747e8e6bc19a,stoch_cross,hurst_mean_reverting,2.0,6.0,0.04,True,False,0,0,0,0,0
f25056ff613ec11f774b63bd069bb5b6,stoch_cross,adx_strong,3.0,4.0,0.03,True,False,0,0,0,0,0
e85bf57d96b4b2f64c4b0c14da1fd46d,stoch_cross,hurst_mean_reverting,2.5,5.0,0.03,False,False,0,0,0,0,0
82306c6bebfa9c2f749cf86680a7945b,stoch_cross,none,1.0,6.0,0.01,True,False,0,0,0,0,0
4bda170ea7baa71f5a255d07255b8566,stoch_cross,chop_trending,4.0,3.0,0.05,True,False,0,0,0,0,0
e73d871c44afccdab7a1635fc1178d2c,stoch_cross,hurst_trending,2.5,2.0,0.01,False,False,0,0,0,0,0
4241c0895e02f48909d9c2e664415072,stoch_cross,none,1.5,2.0,0.04,True,False,0,0,0,0,0
540af5b52af566d7fcd9f055de064f21,stoch_cross,adx_strong,2.5,4.0,0.01,True,False,0,0,0,0,0
52ef82b09b557421862866f5545a34ac,stoch_cross,hurst_trending,2.5,3.0,0.01,True,False,0,0,0,0,0
8b75d936812f9d686f9b98743c39a39d,stoch_cross,none,1.5,4.0,0.01,True,False,0,0,0,0,0
c32cfe91e5dfc2ff2ca14bda524c07a2,stoch_cross,adx_strong,2.0,6.0,0.01,True,False,0,0,0,0,0
a21a872c7bda11e2405b6fb59b315597,stoch_cross,none,1.0,2.0,0.02,True,False,0,0,0,0,0
e3dc5d5e6e455986f9498a48d8549deb,stoch_cross,none,1.5,6.0,0.01,False,False,0,0,0,0,0
ecfa325b5f0004256c4f58546cc3716a,stoch_cross,none,1.0,5.0,0.02,True,False,0,0,0,0,0
25fef311f3e614d32ec21b455f79093f,stoch_cross,hurst_trending,2.0,4.0,0.03,False,False,0,0,0,0,0
3c7d552c6f9f27843e343cda97e2265f,stoch_cross,none,3.0,6.0,0.01,True,False,0,0,0,0,0
2e2a86906125527c72976f8c52d7a402,stoch_cross,none,3.0,1.5,0.01,True,False,0,0,0,0,0
02ce7f969a24ae83bd3b344cb0964125,stoch_cross,chop_choppy,2.5,6.0,0.01,True,False,0,0,0,0,0
f084f70299a61168134e850f5686a903,stoch_cross,chop_trending,4.0,3.0,0.03,False,False,0,0,0,0,0
085b7578a37e1c57cc1693ceb92d467d,stoch_cross,none,1.5,1.5,0.05,False,False,0,0,0,0,0
be3822836dc212e5fb2193ea65fa6cfe,stoch_cross,adx_strong,4.0,4.0,0.05,True,False,0,0,0,0,0
fb06448cfc48d696d1923b2edb756ec9,stoch_cross,none,3.0,6.0,0.02,True,False,0,0,0,0,0
7262fb5f6465bcd7eca09f47d900fa98,stoch_cross,hurst_mean_reverting,2.0,5.0,0.05,True,False,0,0,0,0,0
d6d0feea05e6f7bdf03492a0e3386978,stoch_cross,none,1.0,4.0,0.03,False,False,0,0,0,0,0
49ba3ca9de4c32310a3a078e9ffaecd8,stoch_cross,chop_choppy,3.0,6.0,0.02,False,False,0,0,0,0,0
c61096cf1218c82db8ab8598b36f0692,stoch_cross,hurst_trending,4.0,4.0,0.03,False,False,0,0,0,0,0
d884e830054f2d2b35c2185f478fb579,stoch_cross,chop_trending,2.5,1.5,0.01,False,False,0,0,0,0,0
e13bc07db0a80872f9f75511ab420dcb,stoch_cross,chop_choppy,4.0,3.0,0.03,True,False,0,0,0,0,0
e991452e67087fbc06eae1df79a235fb,stoch_cross,adx_strong,1.5,6.0,0.05,False,False,0,0,0,0,0
8f426712f5d23e24c0748b33813458f1,stoch_cross,adx_strong,3.0,5.0,0.01,True,False,0,0,0,0,0
d0da4e3e9dd76b4c60d312d70aea7246,stoch_cross,none,4.0,5.0,0.04,False,False,0,0,0,0,0
626b8bcfa7d9807aa63b27b44f959115,stoch_cross,chop_trending,4.0,1.5,0.04,True,False,0,0,0,0,0
00a7aec26c5afaccc4c5ddffb88b73f8,stoch_cross,hurst_mean_reverting,4.0,3.0,0.01,False,False,0,0,0,0,0
0ba02075fc7eec23649f1d5905299ee3,stoch_cross,none,3.0,2.0,0.04,False,False,0,0,0,0,0
751ef28f3442c889694121badc942cc1,stoch_cross,none,2.0,5.0,0.01,False,False,0,0,0,0,0
9badbdfb16378966e2e69e9539ab43cf,stoch_cross,hurst_mean_reverting,2.5,2.0,0.02,True,False,0,0,0,0,0
f1d57a4ec142457d7da1e8a1f64d8e3a,stoch_cross,hurst_trending,1.0,2.0,0.02,False,False,0,0,0,0,0
