Trial,Strategy,PF,WR,Sharpe,Score,Params
338,CAPITULATION,1.58,50.9,1.05,8.88,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.0019854189682503437, 'b_upper': 0.9252869181992011, 'b_trigger_l': 0.06731431881383873, 'b_trigger_s': 0.8805603832441715, 'vol_mult': 2.096147362825435, 'atr_mult': 2.8551767016725984, 'sl_atr': 5.4, 'tp_atr': 4.3, 'max_bars_hold': 98}"
339,CAPITULATION,50.08,78.12,141.014,297.066,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.011420721260459381, 'b_upper': 0.9183619172817608, 'b_trigger_l': 0.19995316372577351, 'b_trigger_s': 0.8599571994627725, 'vol_mult': 2.7166228496223686, 'atr_mult': 2.9996679839238736, 'sl_atr': 5.1, 'tp_atr': 4.2, 'max_bars_hold': 94}"
340,CAPITULATION,34.66,74.7,2.025,111.475,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.011983846846795324, 'b_upper': 0.9109635290934669, 'b_trigger_l': 0.1995930443854053, 'b_trigger_s': 0.8373112041516089, 'vol_mult': 2.9497058337131676, 'atr_mult': 2.9998880047520546, 'sl_atr': 4.9, 'tp_atr': 3.9, 'max_bars_hold': 96}"
343,CAPITULATION,25.8,68.12,121.559,203.771,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.009537617174732685, 'b_upper': 0.9062761728001016, 'b_trigger_l': 0.19992225474159525, 'b_trigger_s': 0.8583422314951947, 'vol_mult': 2.832559744212406, 'atr_mult': 2.966530424129333, 'sl_atr': 5.0, 'tp_atr': 3.7, 'max_bars_hold': 98}"
344,CAPITULATION,28.49,60.6,5.688,95.218,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.008667615631489796, 'b_upper': 0.9091142204305054, 'b_trigger_l': 0.19580428506849093, 'b_trigger_s': 0.8339072864642666, 'vol_mult': 2.7488603776617775, 'atr_mult': 2.9994518204231344, 'sl_atr': 5.1, 'tp_atr': 4.0, 'max_bars_hold': 16}"
346,CAPITULATION,26.02,75.62,118.072,201.694,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.020337625376542576, 'b_upper': 0.9028654747406964, 'b_trigger_l': 0.19691832310441756, 'b_trigger_s': 0.8421543378676025, 'vol_mult': 2.680855818417238, 'atr_mult': 2.960489827018806, 'sl_atr': 5.3, 'tp_atr': 3.6, 'max_bars_hold': 94}"
347,CAPITULATION,134.77,56.88,146.988,554.986,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.014431984912695948, 'b_upper': 0.9126450730114247, 'b_trigger_l': 0.18455757913349471, 'b_trigger_s': 0.8646365422005512, 'vol_mult': 2.790807166365856, 'atr_mult': 2.909477709278203, 'sl_atr': 5.2, 'tp_atr': 4.4, 'max_bars_hold': 96}"
348,CAPITULATION,116.39,59.93,126.037,479.2,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.015617528850291156, 'b_upper': 0.9126401077303137, 'b_trigger_l': 0.18408710306734735, 'b_trigger_s': 0.8609897994944387, 'vol_mult': 2.802926737722832, 'atr_mult': 2.9022472581526917, 'sl_atr': 2.9, 'tp_atr': 3.8, 'max_bars_hold': 97}"
349,CAPITULATION,71.57,57.84,0.461,218.955,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.014772851010285243, 'b_upper': 0.9135110543134711, 'b_trigger_l': 0.1801820562729576, 'b_trigger_s': 0.8629252567166982, 'vol_mult': 2.8604219708598393, 'atr_mult': 2.878808977067601, 'sl_atr': 2.8, 'tp_atr': 3.5, 'max_bars_hold': 97}"
350,CAPITULATION,115.37,59.7,125.022,475.102,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01763510689336376, 'b_upper': 0.9005553216710925, 'b_trigger_l': 0.18497420316754815, 'b_trigger_s': 0.8610517014285375, 'vol_mult': 2.796559777173398, 'atr_mult': 2.8355275066939427, 'sl_atr': 4.8, 'tp_atr': 3.8, 'max_bars_hold': 96}"
351,CAPITULATION,115.36,58.58,124.771,474.709,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.014080843663816713, 'b_upper': 0.9013374085737031, 'b_trigger_l': 0.18448857308375546, 'b_trigger_s': 0.8646992862809846, 'vol_mult': 2.8183769320990533, 'atr_mult': 2.8502819873896383, 'sl_atr': 4.7, 'tp_atr': 3.8, 'max_bars_hold': 96}"
352,CAPITULATION,77.87,58.04,0.952,238.366,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.015795679903106197, 'b_upper': 0.9013403610844903, 'b_trigger_l': 0.18362837165954402, 'b_trigger_s': 0.860793611672569, 'vol_mult': 2.905846887552156, 'atr_mult': 2.871902595869908, 'sl_atr': 4.6, 'tp_atr': 3.8, 'max_bars_hold': 96}"
354,CAPITULATION,115.69,59.82,125.059,476.111,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01729763486024995, 'b_upper': 0.9007338329023911, 'b_trigger_l': 0.18467277608261728, 'b_trigger_s': 0.8727925345948079, 'vol_mult': 2.8416329714532265, 'atr_mult': 2.8062421349533846, 'sl_atr': 4.7, 'tp_atr': 3.8, 'max_bars_hold': 96}"
355,CAPITULATION,77.81,57.62,0.708,237.9,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.018018053715602025, 'b_upper': 0.9001729985416158, 'b_trigger_l': 0.18556652707248328, 'b_trigger_s': 0.8660837935736665, 'vol_mult': 2.8460949868614964, 'atr_mult': 2.831645311772235, 'sl_atr': 4.7, 'tp_atr': 3.8, 'max_bars_hold': 96}"
356,CAPITULATION,9.69,59.28,114.036,147.034,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01704164631329195, 'b_upper': 0.9028385399984712, 'b_trigger_l': 0.18112701238338913, 'b_trigger_s': 0.8693040684423198, 'vol_mult': 2.813245205230199, 'atr_mult': 2.7762003513336273, 'sl_atr': 4.5, 'tp_atr': 3.5, 'max_bars_hold': 99}"
357,CAPITULATION,26.04,66.26,0.509,83.255,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.019475399958298653, 'b_upper': 0.9038737427020769, 'b_trigger_l': 0.17871835247204304, 'b_trigger_s': 0.8617130344972624, 'vol_mult': 2.8843740773413824, 'atr_mult': 2.809291439064661, 'sl_atr': 4.8, 'tp_atr': 3.8, 'max_bars_hold': 95}"
358,CAPITULATION,108.79,59.17,117.437,447.724,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.019126834636654363, 'b_upper': 0.9008584281742174, 'b_trigger_l': 0.18428903869438, 'b_trigger_s': 0.8721692471719814, 'vol_mult': 2.834852324934228, 'atr_mult': 2.8359611289970363, 'sl_atr': 4.6, 'tp_atr': 3.6, 'max_bars_hold': 97}"
359,CAPITULATION,105.5,57.32,114.035,434.267,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.013919618228115611, 'b_upper': 0.9001206130158572, 'b_trigger_l': 0.18568741913988923, 'b_trigger_s': 0.8716979337820446, 'vol_mult': 2.831210251432161, 'atr_mult': 2.816645336107557, 'sl_atr': 4.6, 'tp_atr': 3.5, 'max_bars_hold': 97}"
360,CAPITULATION,5.98,60.12,0.531,22.483,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.023565743787471834, 'b_upper': 0.9005068293589825, 'b_trigger_l': 0.1854414326668601, 'b_trigger_s': 0.871694424319842, 'vol_mult': 2.9262143392872924, 'atr_mult': 2.7539075093783087, 'sl_atr': 4.6, 'tp_atr': 3.3, 'max_bars_hold': 98}"
361,CAPITULATION,6.81,58.93,0.512,24.835,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02203799763921042, 'b_upper': 0.9000957949570029, 'b_trigger_l': 0.18833841167908458, 'b_trigger_s': 0.8723876938491403, 'vol_mult': 2.8596763207706872, 'atr_mult': 2.809363890809009, 'sl_atr': 4.5, 'tp_atr': 3.3, 'max_bars_hold': 100}"
362,CAPITULATION,73.41,57.81,0.296,224.307,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01428619486504903, 'b_upper': 0.9022649616388071, 'b_trigger_l': 0.18604255193460031, 'b_trigger_s': 0.86371648715115, 'vol_mult': 2.843894072356745, 'atr_mult': 2.836872913413376, 'sl_atr': 4.7, 'tp_atr': 3.6, 'max_bars_hold': 97}"
363,CAPITULATION,25.86,68.45,0.698,83.123,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01345326709857702, 'b_upper': 0.9000121427457248, 'b_trigger_l': 0.1899092090881097, 'b_trigger_s': 0.8764663626666355, 'vol_mult': 2.8876966562176976, 'atr_mult': 2.8430910512065264, 'sl_atr': 4.7, 'tp_atr': 3.5, 'max_bars_hold': 95}"
364,CAPITULATION,8.69,60.01,121.265,151.336,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.016160053873768024, 'b_upper': 0.9022006655662405, 'b_trigger_l': 0.1837663721711633, 'b_trigger_s': 0.8671887824815286, 'vol_mult': 2.8137610674781874, 'atr_mult': 2.8075738014523672, 'sl_atr': 4.5, 'tp_atr': 3.7, 'max_bars_hold': 98}"
366,CAPITULATION,109.3,59.82,117.932,449.814,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.015973078027813264, 'b_upper': 0.9043380396969626, 'b_trigger_l': 0.1870752964008069, 'b_trigger_s': 0.8643706444983271, 'vol_mult': 2.8008820003762143, 'atr_mult': 2.7828530995149774, 'sl_atr': 3.8, 'tp_atr': 3.6, 'max_bars_hold': 96}"
367,CAPITULATION,25.74,66.56,110.384,192.26,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01792959867684308, 'b_upper': 0.9040498544526171, 'b_trigger_l': 0.18645881110241605, 'b_trigger_s': 0.8594904635190856, 'vol_mult': 2.8337086901099444, 'atr_mult': 2.7039726864839024, 'sl_atr': 3.4, 'tp_atr': 3.4, 'max_bars_hold': 97}"
368,CAPITULATION,8.2,57.51,117.736,146.087,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.014830742378686701, 'b_upper': 0.9025487617367727, 'b_trigger_l': 0.18800967515658437, 'b_trigger_s': 0.86573417291897, 'vol_mult': 2.7998189438354104, 'atr_mult': 2.815469727435442, 'sl_atr': 4.2, 'tp_atr': 3.6, 'max_bars_hold': 98}"
369,CAPITULATION,21.15,61.37,0.539,68.126,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.016048063759586194, 'b_upper': 0.9045326688457329, 'b_trigger_l': 0.18278407381016137, 'b_trigger_s': 0.8708113008191901, 'vol_mult': 2.8755897757668643, 'atr_mult': 2.7738100003076904, 'sl_atr': 4.6, 'tp_atr': 3.6, 'max_bars_hold': 94}"
370,CAPITULATION,102.12,56.78,110.231,420.269,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01377118155569775, 'b_upper': 0.9017050372539591, 'b_trigger_l': 0.18543646933000715, 'b_trigger_s': 0.8641331811471326, 'vol_mult': 2.7907154951253874, 'atr_mult': 2.8333842893663057, 'sl_atr': 4.7, 'tp_atr': 3.4, 'max_bars_hold': 96}"
371,CAPITULATION,42.01,54.14,102.937,232.381,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01873427954380183, 'b_upper': 0.901616871772551, 'b_trigger_l': 0.1541547502942571, 'b_trigger_s': 0.8640615312297907, 'vol_mult': 2.8276999608518016, 'atr_mult': 2.7878890983021103, 'sl_atr': 4.7, 'tp_atr': 3.2, 'max_bars_hold': 96}"
372,CAPITULATION,28.21,66.08,107.274,196.512,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.014699952360912864, 'b_upper': 0.9004332187533686, 'b_trigger_l': 0.18993850461485437, 'b_trigger_s': 0.8681341638952417, 'vol_mult': 2.8024167063180876, 'atr_mult': 2.7547325655156425, 'sl_atr': 3.9, 'tp_atr': 3.3, 'max_bars_hold': 94}"
373,CAPITULATION,69.31,57.2,0.37,212.02,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.013050408028073899, 'b_upper': 0.9034861436201068, 'b_trigger_l': 0.18555798579316543, 'b_trigger_s': 0.8732436820440057, 'vol_mult': 2.923346960934245, 'atr_mult': 2.735950782949768, 'sl_atr': 4.6, 'tp_atr': 3.4, 'max_bars_hold': 96}"
374,CAPITULATION,25.65,68.22,96.295,178.067,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.016853701803722358, 'b_upper': 0.9049143348354673, 'b_trigger_l': 0.19433639229481853, 'b_trigger_s': 0.8582537031750761, 'vol_mult': 2.7834892291211775, 'atr_mult': 2.8312242968539763, 'sl_atr': 2.3, 'tp_atr': 3.0, 'max_bars_hold': 93}"
376,CAPITULATION,75.65,57.81,0.329,231.06,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.013003035103421967, 'b_upper': 0.9020499815645467, 'b_trigger_l': 0.18794629479075184, 'b_trigger_s': 0.8622383061078674, 'vol_mult': 2.8523483872985924, 'atr_mult': 2.8279767257319923, 'sl_atr': 4.4, 'tp_atr': 3.7, 'max_bars_hold': 97}"
377,CAPITULATION,22.13,66.56,0.577,71.623,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.011941072667100034, 'b_upper': 0.9031513825807816, 'b_trigger_l': 0.19137941659534682, 'b_trigger_s': 0.8786013021111384, 'vol_mult': 2.9801487528457145, 'atr_mult': 2.8438368567048453, 'sl_atr': 4.8, 'tp_atr': 3.8, 'max_bars_hold': 94}"
378,CAPITULATION,1.11,51.32,1.445,7.907,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.020675180651763145, 'b_upper': 0.9002063108627285, 'b_trigger_l': 0.19433671610498482, 'b_trigger_s': 0.8650473153701028, 'vol_mult': 1.104514228712918, 'atr_mult': 2.85122073819459, 'sl_atr': 4.8, 'tp_atr': 3.4, 'max_bars_hold': 99}"
380,CAPITULATION,25.93,63.75,128.606,232.771,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01573401861977769, 'b_upper': 0.9053691640900657, 'b_trigger_l': 0.18394286554097136, 'b_trigger_s': 0.8561607467712693, 'vol_mult': 2.784978607894761, 'atr_mult': 2.779498800492391, 'sl_atr': 4.5, 'tp_atr': 3.9, 'max_bars_hold': 95}"
381,CAPITULATION,115.82,59.17,125.151,476.528,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01733755578096431, 'b_upper': 0.9020282169532903, 'b_trigger_l': 0.17859442350680532, 'b_trigger_s': 0.8751368985521214, 'vol_mult': 2.8321539690904163, 'atr_mult': 2.865308316994455, 'sl_atr': 3.7, 'tp_atr': 3.8, 'max_bars_hold': 97}"
382,CAPITULATION,1.2,52.92,5.36,12.252,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.022038002169769977, 'b_upper': 0.9001789422571996, 'b_trigger_l': 0.1876057055496455, 'b_trigger_s': 0.8742130853768646, 'vol_mult': 1.508765187632354, 'atr_mult': 2.6543627146229474, 'sl_atr': 4.7, 'tp_atr': 3.8, 'max_bars_hold': 97}"
383,CAPITULATION,5.25,60.31,0.318,20.099,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01693896552154215, 'b_upper': 0.9029572368151323, 'b_trigger_l': 0.18995115041557847, 'b_trigger_s': 0.8689146864783617, 'vol_mult': 2.881543740948037, 'atr_mult': 2.8588551072763466, 'sl_atr': 3.9, 'tp_atr': 3.2, 'max_bars_hold': 98}"
384,CAPITULATION,31.81,66.13,121.76,221.803,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.013906617999567791, 'b_upper': 0.9020428857703129, 'b_trigger_l': 0.1964498148005723, 'b_trigger_s': 0.8668512712125354, 'vol_mult': 2.834318592025962, 'atr_mult': 2.7292003985070554, 'sl_atr': 3.8, 'tp_atr': 3.7, 'max_bars_hold': 94}"
385,CAPITULATION,105.88,59.23,114.438,436.001,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.018037878063179504, 'b_upper': 0.9057433809018548, 'b_trigger_l': 0.1857896765631071, 'b_trigger_s': 0.8815401144148265, 'vol_mult': 2.7860820367337373, 'atr_mult': 2.809475119151139, 'sl_atr': 3.6, 'tp_atr': 3.5, 'max_bars_hold': 97}"
386,CAPITULATION,102.8,61.44,110.834,423.378,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.018861435730233675, 'b_upper': 0.9049878756774632, 'b_trigger_l': 0.18335194395168689, 'b_trigger_s': 0.8845717511348458, 'vol_mult': 2.8206159162703948, 'atr_mult': 2.7945113249200078, 'sl_atr': 3.8, 'tp_atr': 3.4, 'max_bars_hold': 96}"
387,CAPITULATION,25.76,69.7,0.377,82.627,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.018629159718879996, 'b_upper': 0.9050131987926868, 'b_trigger_l': 0.1778152358463087, 'b_trigger_s': 0.8791584357448124, 'vol_mult': 2.8901089231860273, 'atr_mult': 2.7891592238185132, 'sl_atr': 3.5, 'tp_atr': 3.1, 'max_bars_hold': 93}"
388,CAPITULATION,4.98,61.02,0.552,19.594,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.020804580374161507, 'b_upper': 0.9038920862735599, 'b_trigger_l': 0.1295156547630884, 'b_trigger_s': 0.8850375949779916, 'vol_mult': 2.8513218607276185, 'atr_mult': 2.8074355830249655, 'sl_atr': 3.6, 'tp_atr': 3.3, 'max_bars_hold': 95}"
389,CAPITULATION,102.77,60.75,110.829,423.214,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.01693558951176934, 'b_upper': 0.9058902139322292, 'b_trigger_l': 0.18053368294232938, 'b_trigger_s': 0.8820060726552897, 'vol_mult': 2.812798345760564, 'atr_mult': 2.758604800760081, 'sl_atr': 3.3, 'tp_atr': 3.4, 'max_bars_hold': 97}"
390,CAPITULATION,25.83,69.05,111.043,193.438,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.018467239187178408, 'b_upper': 0.906177126624528, 'b_trigger_l': 0.17995885838752382, 'b_trigger_s': 0.8745068951073852, 'vol_mult': 2.818480805659079, 'atr_mult': 2.7468162070520767, 'sl_atr': 3.0, 'tp_atr': 3.4, 'max_bars_hold': 93}"
391,CAPITULATION,105.96,58.97,114.578,436.355,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.016076602697673626, 'b_upper': 0.9020868514184712, 'b_trigger_l': 0.17452425254673462, 'b_trigger_s': 0.8820582409195636, 'vol_mult': 2.8017888167009164, 'atr_mult': 2.780780119714957, 'sl_atr': 3.7, 'tp_atr': 3.5, 'max_bars_hold': 96}"
392,CAPITULATION,25.72,64.58,0.325,81.943,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.016949210704010894, 'b_upper': 0.9044199244144584, 'b_trigger_l': 0.17287150654777708, 'b_trigger_s': 0.8829925479428694, 'vol_mult': 2.9118096387195758, 'atr_mult': 2.7121674916053884, 'sl_atr': 3.7, 'tp_atr': 2.9, 'max_bars_hold': 95}"
393,CAPITULATION,25.97,67.7,0.902,83.582,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.015747567910704873, 'b_upper': 0.9065226006864919, 'b_trigger_l': 0.17531646340691023, 'b_trigger_s': 0.8856181309268444, 'vol_mult': 2.8571548263984448, 'atr_mult': 2.7737105985436394, 'sl_atr': 3.8, 'tp_atr': 3.3, 'max_bars_hold': 93}"
395,CAPITULATION,92.74,60.31,99.822,382.073,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.021516485657643625, 'b_upper': 0.9028329195374688, 'b_trigger_l': 0.17966391279392674, 'b_trigger_s': 0.8806189118272867, 'vol_mult': 2.800262057013314, 'atr_mult': 2.7367873956779056, 'sl_atr': 3.4, 'tp_atr': 3.1, 'max_bars_hold': 97}"
396,CAPITULATION,125.66,62.0,99.495,480.675,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.021106851493594342, 'b_upper': 0.9022499391275999, 'b_trigger_l': 0.17778212333957694, 'b_trigger_s': 0.8799671840353801, 'vol_mult': 2.811274573337105, 'atr_mult': 2.703328797672622, 'sl_atr': 3.3, 'tp_atr': 3.1, 'max_bars_hold': 97}"
397,CAPITULATION,62.73,58.67,0.374,192.431,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.021513802966960417, 'b_upper': 0.9020276405260541, 'b_trigger_l': 0.1782685504627542, 'b_trigger_s': 0.8812233732347806, 'vol_mult': 2.948315897848191, 'atr_mult': 2.7401128406079978, 'sl_atr': 3.4, 'tp_atr': 3.1, 'max_bars_hold': 97}"
398,CAPITULATION,103.41,60.27,80.962,417.219,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.022856045465724326, 'b_upper': 0.9027539828162178, 'b_trigger_l': 0.17766006089780167, 'b_trigger_s': 0.8770461854898064, 'vol_mult': 2.81629468260803, 'atr_mult': 2.678978532837026, 'sl_atr': 3.2, 'tp_atr': 2.6, 'max_bars_hold': 97}"
400,CAPITULATION,112.35,59.42,88.39,429.382,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.024751358516911143, 'b_upper': 0.9029125522688475, 'b_trigger_l': 0.17315613104668387, 'b_trigger_s': 0.8921177410224752, 'vol_mult': 2.833188128384001, 'atr_mult': 2.6958705516512924, 'sl_atr': 3.1, 'tp_atr': 2.8, 'max_bars_hold': 97}"
401,CAPITULATION,135.27,55.4,-0.192,416.158,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.020281553743396227, 'b_upper': 0.9027798909784587, 'b_trigger_l': 0.17365815900370288, 'b_trigger_s': 0.8922254542485815, 'vol_mult': 2.8850629400761356, 'atr_mult': 2.587088653487279, 'sl_atr': 3.2, 'tp_atr': 2.7, 'max_bars_hold': 97}"
402,CAPITULATION,6.22,58.17,-0.345,22.132,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.024424636613814433, 'b_upper': 0.9028243275622678, 'b_trigger_l': 0.17406122444574612, 'b_trigger_s': 0.8894682619419167, 'vol_mult': 2.8974027960208617, 'atr_mult': 2.6971793303388076, 'sl_atr': 3.3, 'tp_atr': 2.7, 'max_bars_hold': 98}"
403,CAPITULATION,118.48,55.83,-0.259,358.764,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02373338717850578, 'b_upper': 0.9048315693151491, 'b_trigger_l': 0.17191529024089688, 'b_trigger_s': 0.8951238414859348, 'vol_mult': 2.861696871693125, 'atr_mult': 2.5934948188696407, 'sl_atr': 3.1, 'tp_atr': 2.4, 'max_bars_hold': 97}"
404,CAPITULATION,118.68,56.94,-0.222,359.512,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.026450813369675495, 'b_upper': 0.9048761962823846, 'b_trigger_l': 0.17117263755774598, 'b_trigger_s': 0.8962606161636003, 'vol_mult': 2.9202460515669406, 'atr_mult': 2.5921406105169558, 'sl_atr': 3.0, 'tp_atr': 2.4, 'max_bars_hold': 97}"
405,CAPITULATION,25.58,68.23,0.227,81.79,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.029192158048876368, 'b_upper': 0.9043409055285279, 'b_trigger_l': 0.17028996131978696, 'b_trigger_s': 0.8960406535982217, 'vol_mult': 2.9310160872602937, 'atr_mult': 2.6352307627243965, 'sl_atr': 3.0, 'tp_atr': 2.2, 'max_bars_hold': 97}"
406,CAPITULATION,6.47,60.25,-0.234,23.201,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.027479527238591886, 'b_upper': 0.9060165534381481, 'b_trigger_l': 0.17136375043181046, 'b_trigger_s': 0.8912053175949791, 'vol_mult': 2.975275702128757, 'atr_mult': 2.6694047878255307, 'sl_atr': 3.1, 'tp_atr': 2.8, 'max_bars_hold': 98}"
407,CAPITULATION,5.62,57.92,-0.142,20.51,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.023918976498038105, 'b_upper': 0.9020137003612483, 'b_trigger_l': 0.16830568076500926, 'b_trigger_s': 0.8883975481786663, 'vol_mult': 2.8850743988578214, 'atr_mult': 2.680428357999753, 'sl_atr': 3.1, 'tp_atr': 2.5, 'max_bars_hold': 98}"
408,CAPITULATION,50.3,53.62,-0.115,154.147,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02678466611139828, 'b_upper': 0.9045247111615399, 'b_trigger_l': 0.16394592802911714, 'b_trigger_s': 0.9033836723294246, 'vol_mult': 2.946179797511565, 'atr_mult': 2.5808348985300307, 'sl_atr': 3.3, 'tp_atr': 2.4, 'max_bars_hold': 96}"
410,CAPITULATION,105.53,56.29,-0.145,320.074,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02275605204473236, 'b_upper': 0.9029143705127358, 'b_trigger_l': 0.1744237000953794, 'b_trigger_s': 0.895014409395417, 'vol_mult': 2.864293135049202, 'atr_mult': 2.6353979629246336, 'sl_atr': 3.5, 'tp_atr': 2.6, 'max_bars_hold': 96}"
411,CAPITULATION,146.6,55.58,0.111,443.469,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.022580910020829553, 'b_upper': 0.9024270053494695, 'b_trigger_l': 0.1734024473820755, 'b_trigger_s': 0.8942790309319122, 'vol_mult': 2.8658501817046362, 'atr_mult': 2.533540601245746, 'sl_atr': 3.2, 'tp_atr': 2.9, 'max_bars_hold': 96}"
412,CAPITULATION,129.67,56.97,-0.026,392.681,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02301170952328424, 'b_upper': 0.9020749343318819, 'b_trigger_l': 0.17322720446635073, 'b_trigger_s': 0.8943522327882999, 'vol_mult': 2.9086389106534973, 'atr_mult': 2.5409939685425993, 'sl_atr': 3.2, 'tp_atr': 2.6, 'max_bars_hold': 96}"
413,CAPITULATION,129.64,55.83,-0.026,392.477,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02236223520554056, 'b_upper': 0.9019582801047735, 'b_trigger_l': 0.1736621235786786, 'b_trigger_s': 0.8930565710556271, 'vol_mult': 2.9103852588551877, 'atr_mult': 2.53202242970286, 'sl_atr': 3.2, 'tp_atr': 2.6, 'max_bars_hold': 96}"
414,CAPITULATION,141.13,57.62,0.255,427.407,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.025229970640129995, 'b_upper': 0.9000804983302615, 'b_trigger_l': 0.17193517630380925, 'b_trigger_s': 0.8918492902649027, 'vol_mult': 2.922296662820508, 'atr_mult': 2.5470451361537236, 'sl_atr': 3.1, 'tp_atr': 2.8, 'max_bars_hold': 96}"
415,CAPITULATION,25.39,62.16,0.238,80.624,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02502775935282404, 'b_upper': 0.9002208133855643, 'b_trigger_l': 0.1716714025334831, 'b_trigger_s': 0.8915876527651406, 'vol_mult': 2.986626887013027, 'atr_mult': 2.534312961805325, 'sl_atr': 3.2, 'tp_atr': 2.7, 'max_bars_hold': 95}"
416,CAPITULATION,118.66,58.73,-0.229,359.624,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.022380712375036763, 'b_upper': 0.9019062983178529, 'b_trigger_l': 0.1688258380542577, 'b_trigger_s': 0.8936443341496279, 'vol_mult': 2.952695880793471, 'atr_mult': 2.5721912118773953, 'sl_atr': 3.2, 'tp_atr': 2.4, 'max_bars_hold': 96}"
417,CAPITULATION,25.24,59.34,0.176,79.83,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.02105914547622374, 'b_upper': 0.9018233334265955, 'b_trigger_l': 0.16718540199521648, 'b_trigger_s': 0.8979011838108899, 'vol_mult': 2.9988863564164507, 'atr_mult': 2.53029454266524, 'sl_atr': 3.2, 'tp_atr': 2.9, 'max_bars_hold': 95}"
418,CAPITULATION,141.64,56.23,0.037,428.58,"{'strategy_type': 'CAPITULATION', 'b_lower': 0.019868479521759293, 'b_upper': 0.9022694595374331, 'b_trigger_l': 0.17538918853405766, 'b_trigger_s': 0.8924859562334052, 'vol_mult': 2.948156416993721, 'atr_mult': 2.58412616902951, 'sl_atr': 2.9, 'tp_atr': 2.8, 'max_bars_hold': 96}"
